Temperature (K),Pressure (bar),Density (kg/m3),Volume (m3/kg),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/bar),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
900.0,1500.0,478.34,0.0020906,45.377,51.026,89.887,44.782,83.167,944.79,0.045168,64.486,0.37971,supercritical
900.0,1600.0,498.23,0.0020071,44.895,50.68,89.094,44.867,81.978,980.02,0.038727,66.471,0.39639,supercritical
900.0,1700.0,516.47,0.0019362,44.458,50.388,88.374,44.946,80.864,1014.2,0.033285,68.367,0.41213,supercritical
900.0,1800.0,533.29,0.0018752,44.059,50.139,87.717,45.022,79.826,1047.2,0.028638,70.183,0.42708,supercritical
900.0,1900.0,548.87,0.0018219,43.692,49.928,87.112,45.096,78.863,1079.0,0.02463,71.928,0.44134,supercritical
900.0,2000.0,563.38,0.001775,43.354,49.749,86.553,45.168,77.97,1109.8,0.021142,73.609,0.45502,supercritical
900.0,2100.0,576.94,0.0017333,43.04,49.597,86.034,45.24,77.142,1139.5,0.018081,75.231,0.4682,supercritical
900.0,2200.0,589.67,0.0016959,42.748,49.469,85.548,45.312,76.373,1168.2,0.015376,76.799,0.48093,supercritical
900.0,2300.0,601.67,0.001662,42.475,49.362,85.093,45.383,75.659,1196.0,0.012968,78.318,0.49327,supercritical
900.0,2400.0,613.01,0.0016313,42.219,49.272,84.664,45.454,74.993,1222.9,0.010813,79.789,0.50527,supercritical
900.0,2500.0,623.75,0.0016032,41.978,49.199,84.258,45.525,74.373,1249.1,0.0088717,81.217,0.51696,supercritical
900.0,2600.0,633.97,0.0015774,41.751,49.14,83.874,45.595,73.794,1274.5,0.0071158,82.602,0.52836,supercritical
900.0,2700.0,643.7,0.0015535,41.537,49.093,83.51,45.665,73.252,1299.2,0.0055202,83.948,0.53951,supercritical
900.0,2800.0,652.99,0.0015314,41.334,49.058,83.162,45.734,72.744,1323.2,0.0040644,85.256,0.55043,supercritical
900.0,2900.0,661.88,0.0015108,41.141,49.034,82.83,45.802,72.268,1346.7,0.0027316,86.527,0.56113,supercritical
900.0,3000.0,670.4,0.0014916,40.957,49.019,82.513,45.87,71.821,1369.6,0.0015074,87.763,0.57163,supercritical
900.0,3100.0,678.58,0.0014737,40.782,49.012,82.209,45.937,71.401,1392.0,0.00037963,88.965,0.58195,supercritical
900.0,3200.0,686.45,0.0014568,40.615,49.013,81.917,46.004,71.006,1413.8,-0.00066213,90.134,0.59209,supercritical
900.0,3300.0,694.03,0.0014409,40.455,49.021,81.636,46.069,70.633,1435.2,-0.0016268,91.27,0.60207,supercritical
900.0,3400.0,701.35,0.0014258,40.302,49.036,81.365,46.134,70.282,1456.1,-0.0025221,92.375,0.61189,supercritical
900.0,3500.0,708.41,0.0014116,40.156,49.056,81.104,46.198,69.95,1476.6,-0.0033547,93.45,0.62158,supercritical
900.0,3600.0,715.24,0.0013981,40.015,49.083,80.852,46.262,69.637,1496.7,-0.0041307,94.494,0.63112,supercritical
900.0,3700.0,721.85,0.0013853,39.88,49.114,80.608,46.324,69.34,1516.5,-0.0048551,95.51,0.64054,supercritical
900.0,3800.0,728.26,0.0013731,39.75,49.15,80.372,46.386,69.059,1535.8,-0.0055325,96.496,0.64983,supercritical
900.0,3900.0,734.48,0.0013615,39.624,49.19,80.143,46.447,68.793,1554.8,-0.0061669,97.455,0.659,supercritical
900.0,4000.0,740.52,0.0013504,39.503,49.235,79.921,46.507,68.54,1573.4,-0.0067621,98.386,0.66806,supercritical
900.0,4100.0,746.39,0.0013398,39.387,49.283,79.705,46.567,68.3,1591.7,-0.0073212,99.29,0.67701,supercritical
900.0,4200.0,752.1,0.0013296,39.274,49.334,79.496,46.625,68.072,1609.7,-0.0078471,100.17,0.68585,supercritical
900.0,4300.0,757.66,0.0013198,39.165,49.39,79.292,46.683,67.856,1627.4,-0.0083424,101.02,0.6946,supercritical
900.0,4400.0,763.08,0.0013105,39.06,49.448,79.093,46.74,67.649,1644.8,-0.0088095,101.85,0.70325,supercritical
900.0,4500.0,768.37,0.0013015,38.958,49.509,78.899,46.797,67.453,1661.9,-0.0092504,102.65,0.7118,supercritical
900.0,4600.0,773.52,0.0012928,38.859,49.572,78.71,46.852,67.265,1678.7,-0.0096672,103.42,0.72027,supercritical
900.0,4700.0,778.56,0.0012844,38.763,49.639,78.526,46.907,67.086,1695.2,-0.010061,104.17,0.72865,supercritical
900.0,4800.0,783.48,0.0012764,38.67,49.707,78.346,46.962,66.916,1711.6,-0.010435,104.9,0.73694,supercritical
900.0,4900.0,788.29,0.0012686,38.58,49.778,78.17,47.015,66.752,1727.6,-0.010789,105.6,0.74515,supercritical
900.0,5000.0,792.99,0.001261,38.492,49.851,77.998,47.068,66.596,1743.4,-0.011124,106.28,0.75328,supercritical
1000.0,0.1,0.021668,46.151,63.588,71.902,188.58,32.954,41.27,760.23,0.2389,37.611,0.095812,vapor
1000.0,0.2,0.043337,23.075,63.587,71.901,182.81,32.955,41.272,760.22,0.23889,37.612,0.095819,vapor
1000.0,0.3,0.065008,15.383,63.586,71.9,179.44,32.956,41.275,760.22,0.23889,37.612,0.095826,vapor
1000.0,0.4,0.086679,11.537,63.585,71.899,177.05,32.957,41.277,760.21,0.23888,37.613,0.095834,vapor
1000.0,0.5,0.10835,9.2292,63.584,71.898,175.19,32.958,41.28,760.2,0.23887,37.613,0.095841,vapor
1000.0,0.6,0.13003,7.6908,63.584,71.897,173.68,32.959,41.282,760.2,0.23887,37.613,0.095848,vapor
1000.0,0.7,0.1517,6.5919,63.583,71.896,172.39,32.96,41.285,760.19,0.23886,37.614,0.095855,vapor
1000.0,0.8,0.17338,5.7678,63.582,71.895,171.28,32.961,41.288,760.18,0.23886,37.614,0.095862,vapor
1000.0,0.9,0.19505,5.1268,63.581,71.894,170.3,32.962,41.29,760.17,0.23885,37.615,0.09587,vapor
1000.0,1.0,0.21673,4.614,63.581,71.893,169.43,32.963,41.293,760.17,0.23885,37.615,0.095877,vapor
1000.0,1.1,0.23841,4.1944,63.58,71.892,168.63,32.964,41.295,760.16,0.23884,37.616,0.095884,vapor
1000.0,1.2,0.26009,3.8448,63.579,71.891,167.91,32.965,41.298,760.15,0.23884,37.616,0.095891,vapor
1000.0,1.3,0.28177,3.549,63.578,71.89,167.24,32.966,41.3,760.14,0.23883,37.616,0.095899,vapor
1000.0,1.4,0.30345,3.2954,63.577,71.889,166.62,32.967,41.303,760.14,0.23883,37.617,0.095906,vapor
1000.0,1.5,0.32514,3.0756,63.577,71.888,166.05,32.968,41.305,760.13,0.23882,37.617,0.095913,vapor
1000.0,1.6,0.34682,2.8833,63.576,71.887,165.51,32.969,41.308,760.12,0.23882,37.618,0.09592,vapor
1000.0,1.7,0.36851,2.7136,63.575,71.886,165.01,32.97,41.31,760.11,0.23881,37.618,0.095928,vapor
1000.0,1.8,0.3902,2.5628,63.574,71.885,164.53,32.971,41.313,760.11,0.23881,37.619,0.095935,vapor
1000.0,1.9,0.41188,2.4279,63.574,71.884,164.08,32.972,41.315,760.1,0.2388,37.619,0.095942,vapor
1000.0,2.0,0.43357,2.3064,63.573,71.883,163.65,32.973,41.318,760.09,0.2388,37.62,0.095949,vapor
1000.0,2.1,0.45526,2.1965,63.572,71.882,163.25,32.974,41.32,760.08,0.23879,37.62,0.095957,vapor
1000.0,2.2,0.47696,2.0966,63.571,71.881,162.86,32.974,41.323,760.08,0.23879,37.62,0.095964,vapor
1000.0,2.3,0.49865,2.0054,63.57,71.88,162.49,32.975,41.326,760.07,0.23878,37.621,0.095971,vapor
1000.0,2.4,0.52034,1.9218,63.57,71.879,162.14,32.976,41.328,760.06,0.23878,37.621,0.095979,vapor
1000.0,2.5,0.54204,1.8449,63.569,71.878,161.8,32.977,41.331,760.05,0.23877,37.622,0.095986,vapor
1000.0,2.6,0.56373,1.7739,63.568,71.877,161.47,32.978,41.333,760.05,0.23877,37.622,0.095993,vapor
1000.0,2.7,0.58543,1.7082,63.567,71.876,161.15,32.979,41.336,760.04,0.23876,37.623,0.096,vapor
1000.0,2.8,0.60713,1.6471,63.567,71.875,160.85,32.98,41.338,760.03,0.23876,37.623,0.096008,vapor
1000.0,2.9,0.62883,1.5903,63.566,71.874,160.56,32.981,41.341,760.03,0.23875,37.623,0.096015,vapor
1000.0,3.0,0.65053,1.5372,63.565,71.873,160.28,32.982,41.343,760.02,0.23875,37.624,0.096022,vapor
1000.0,3.1,0.67223,1.4876,63.564,71.872,160.0,32.983,41.346,760.01,0.23874,37.624,0.096029,vapor
1000.0,3.2,0.69393,1.4411,63.563,71.871,159.74,32.984,41.348,760.0,0.23873,37.625,0.096037,vapor
1000.0,3.3,0.71563,1.3974,63.563,71.87,159.48,32.985,41.351,760.0,0.23873,37.625,0.096044,vapor
1000.0,3.4,0.73734,1.3562,63.562,71.869,159.23,32.986,41.353,759.99,0.23872,37.626,0.096051,vapor
1000.0,3.5,0.75904,1.3174,63.561,71.868,158.99,32.987,41.356,759.98,0.23872,37.626,0.096058,vapor
1000.0,3.6,0.78075,1.2808,63.56,71.867,158.75,32.988,41.358,759.97,0.23871,37.627,0.096066,vapor
1000.0,3.7,0.80246,1.2462,63.56,71.866,158.53,32.989,41.361,759.97,0.23871,37.627,0.096073,vapor
1000.0,3.8,0.82417,1.2133,63.559,71.865,158.3,32.99,41.364,759.96,0.2387,37.627,0.09608,vapor
1000.0,3.9,0.84588,1.1822,63.558,71.864,158.09,32.991,41.366,759.95,0.2387,37.628,0.096088,vapor
1000.0,4.0,0.86759,1.1526,63.557,71.863,157.88,32.992,41.369,759.94,0.23869,37.628,0.096095,vapor
1000.0,4.1,0.8893,1.1245,63.557,71.862,157.67,32.993,41.371,759.94,0.23869,37.629,0.096102,vapor
1000.0,4.2,0.91102,1.0977,63.556,71.861,157.47,32.994,41.374,759.93,0.23868,37.629,0.096109,vapor
1000.0,4.3,0.93273,1.0721,63.555,71.86,157.27,32.995,41.376,759.92,0.23868,37.63,0.096117,vapor
1000.0,4.4,0.95445,1.0477,63.554,71.859,157.08,32.996,41.379,759.91,0.23867,37.63,0.096124,vapor
1000.0,4.5,0.97616,1.0244,63.553,71.858,156.89,32.997,41.381,759.91,0.23867,37.631,0.096131,vapor
1000.0,4.6,0.99788,1.0021,63.553,71.857,156.71,32.998,41.384,759.9,0.23866,37.631,0.096139,vapor
1000.0,4.7,1.0196,0.98078,63.552,71.856,156.53,32.999,41.386,759.89,0.23866,37.631,0.096146,vapor
1000.0,4.8,1.0413,0.96032,63.551,71.855,156.35,33.0,41.389,759.89,0.23865,37.632,0.096153,vapor
1000.0,4.9,1.063,0.9407,63.55,71.854,156.18,33.001,41.392,759.88,0.23865,37.632,0.09616,vapor
1000.0,5.0,1.0848,0.92186,63.55,71.853,156.01,33.002,41.394,759.87,0.23864,37.633,0.096168,vapor
1000.0,5.1,1.1065,0.90376,63.549,71.852,155.85,33.003,41.397,759.86,0.23863,37.633,0.096175,vapor
1000.0,5.2,1.1282,0.88636,63.548,71.851,155.69,33.004,41.399,759.86,0.23863,37.634,0.096182,vapor
1000.0,5.3,1.1499,0.86961,63.547,71.85,155.53,33.005,41.402,759.85,0.23862,37.634,0.09619,vapor
1000.0,5.4,1.1717,0.85349,63.546,71.849,155.37,33.006,41.404,759.84,0.23862,37.635,0.096197,vapor
1000.0,5.5,1.1934,0.83795,63.546,71.848,155.22,33.007,41.407,759.83,0.23861,37.635,0.096204,vapor
1000.0,5.6,1.2151,0.82296,63.545,71.847,155.07,33.008,41.409,759.83,0.23861,37.635,0.096212,vapor
1000.0,5.7,1.2369,0.8085,63.544,71.846,154.92,33.009,41.412,759.82,0.2386,37.636,0.096219,vapor
1000.0,5.8,1.2586,0.79454,63.543,71.845,154.77,33.01,41.414,759.81,0.2386,37.636,0.096226,vapor
1000.0,5.9,1.2803,0.78106,63.543,71.844,154.63,33.011,41.417,759.8,0.23859,37.637,0.096233,vapor
1000.0,6.0,1.302,0.76802,63.542,71.843,154.49,33.012,41.42,759.8,0.23859,37.637,0.096241,vapor
1000.0,6.1,1.3238,0.75541,63.541,71.842,154.35,33.013,41.422,759.79,0.23858,37.638,0.096248,vapor
1000.0,6.2,1.3455,0.74321,63.54,71.841,154.21,33.014,41.425,759.78,0.23858,37.638,0.096255,vapor
1000.0,6.3,1.3673,0.73139,63.539,71.84,154.08,33.015,41.427,759.77,0.23857,37.639,0.096263,vapor
1000.0,6.4,1.389,0.71995,63.539,71.839,153.95,33.016,41.43,759.77,0.23857,37.639,0.09627,vapor
1000.0,6.5,1.4107,0.70885,63.538,71.838,153.82,33.017,41.432,759.76,0.23856,37.64,0.096277,vapor
1000.0,6.6,1.4325,0.69809,63.537,71.838,153.69,33.018,41.435,759.75,0.23856,37.64,0.096285,vapor
1000.0,6.7,1.4542,0.68766,63.536,71.837,153.57,33.019,41.437,759.75,0.23855,37.64,0.096292,vapor
1000.0,6.8,1.476,0.67753,63.536,71.836,153.44,33.02,41.44,759.74,0.23854,37.641,0.096299,vapor
1000.0,6.9,1.4977,0.66769,63.535,71.835,153.32,33.021,41.442,759.73,0.23854,37.641,0.096307,vapor
1000.0,7.0,1.5194,0.65813,63.534,71.834,153.2,33.022,41.445,759.72,0.23853,37.642,0.096314,vapor
1000.0,7.1,1.5412,0.64885,63.533,71.833,153.08,33.023,41.448,759.72,0.23853,37.642,0.096321,vapor
1000.0,7.2,1.5629,0.63982,63.532,71.832,152.96,33.024,41.45,759.71,0.23852,37.643,0.096328,vapor
1000.0,7.3,1.5847,0.63104,63.532,71.831,152.85,33.025,41.453,759.7,0.23852,37.643,0.096336,vapor
1000.0,7.4,1.6064,0.6225,63.531,71.83,152.73,33.025,41.455,759.69,0.23851,37.644,0.096343,vapor
1000.0,7.5,1.6282,0.61418,63.53,71.829,152.62,33.026,41.458,759.69,0.23851,37.644,0.09635,vapor
1000.0,7.6,1.6499,0.60608,63.529,71.828,152.51,33.027,41.46,759.68,0.2385,37.644,0.096358,vapor
1000.0,7.7,1.6717,0.5982,63.529,71.827,152.4,33.028,41.463,759.67,0.2385,37.645,0.096365,vapor
1000.0,7.8,1.6934,0.59051,63.528,71.826,152.29,33.029,41.465,759.66,0.23849,37.645,0.096372,vapor
1000.0,7.9,1.7152,0.58302,63.527,71.825,152.19,33.03,41.468,759.66,0.23849,37.646,0.09638,vapor
1000.0,8.0,1.737,0.57572,63.526,71.824,152.08,33.031,41.471,759.65,0.23848,37.646,0.096387,vapor
1000.0,8.1,1.7587,0.5686,63.525,71.823,151.98,33.032,41.473,759.64,0.23847,37.647,0.096394,vapor
1000.0,8.2,1.7805,0.56165,63.525,71.822,151.87,33.033,41.476,759.63,0.23847,37.647,0.096402,vapor
1000.0,8.3,1.8022,0.55487,63.524,71.821,151.77,33.034,41.478,759.63,0.23846,37.648,0.096409,vapor
1000.0,8.4,1.824,0.54825,63.523,71.82,151.67,33.035,41.481,759.62,0.23846,37.648,0.096416,vapor
1000.0,8.5,1.8457,0.54179,63.522,71.819,151.57,33.036,41.483,759.61,0.23845,37.649,0.096424,vapor
1000.0,8.6,1.8675,0.53547,63.522,71.818,151.48,33.037,41.486,759.61,0.23845,37.649,0.096431,vapor
1000.0,8.7,1.8893,0.5293,63.521,71.817,151.38,33.038,41.488,759.6,0.23844,37.649,0.096438,vapor
1000.0,8.8,1.911,0.52328,63.52,71.816,151.28,33.039,41.491,759.59,0.23844,37.65,0.096446,vapor
1000.0,8.9,1.9328,0.51738,63.519,71.815,151.19,33.04,41.494,759.58,0.23843,37.65,0.096453,vapor
1000.0,9.0,1.9546,0.51162,63.518,71.814,151.09,33.041,41.496,759.58,0.23843,37.651,0.09646,vapor
1000.0,9.1,1.9763,0.50599,63.518,71.813,151.0,33.042,41.499,759.57,0.23842,37.651,0.096468,vapor
1000.0,9.2,1.9981,0.50047,63.517,71.812,150.91,33.043,41.501,759.56,0.23842,37.652,0.096475,vapor
1000.0,9.3,2.0199,0.49508,63.516,71.811,150.82,33.044,41.504,759.55,0.23841,37.652,0.096482,vapor
1000.0,9.4,2.0417,0.4898,63.515,71.81,150.73,33.045,41.506,759.55,0.2384,37.653,0.09649,vapor
1000.0,9.5,2.0634,0.48463,63.515,71.809,150.64,33.046,41.509,759.54,0.2384,37.653,0.096497,vapor
1000.0,9.6,2.0852,0.47957,63.514,71.808,150.55,33.047,41.511,759.53,0.23839,37.654,0.096504,vapor
1000.0,9.7,2.107,0.47461,63.513,71.807,150.47,33.048,41.514,759.52,0.23839,37.654,0.096512,vapor
1000.0,9.8,2.1287,0.46976,63.512,71.806,150.38,33.049,41.517,759.52,0.23838,37.654,0.096519,vapor
1000.0,9.9,2.1505,0.465,63.511,71.805,150.3,33.05,41.519,759.51,0.23838,37.655,0.096527,vapor
1000.0,10.0,2.1723,0.46034,63.511,71.804,150.21,33.051,41.522,759.5,0.23837,37.655,0.096534,vapor
1000.0,11.0,2.3901,0.41838,63.503,71.794,149.41,33.061,41.547,759.43,0.23832,37.66,0.096607,vapor
1000.0,12.0,2.6081,0.38342,63.495,71.784,148.68,33.071,41.573,759.35,0.23826,37.665,0.096681,vapor
1000.0,13.0,2.8262,0.35384,63.487,71.774,148.01,33.081,41.599,759.28,0.23821,37.669,0.096755,vapor
1000.0,14.0,3.0443,0.32848,63.48,71.764,147.38,33.09,41.624,759.21,0.23815,37.674,0.096829,vapor
1000.0,15.0,3.2626,0.3065,63.472,71.754,146.8,33.1,41.65,759.13,0.2381,37.678,0.096903,vapor
1000.0,16.0,3.481,0.28727,63.464,71.744,146.26,33.11,41.676,759.06,0.23804,37.683,0.096977,vapor
1000.0,17.0,3.6996,0.2703,63.456,71.734,145.74,33.12,41.702,758.99,0.23799,37.688,0.097052,vapor
1000.0,18.0,3.9182,0.25522,63.448,71.725,145.26,33.13,41.727,758.91,0.23793,37.692,0.097126,vapor
1000.0,19.0,4.1369,0.24173,63.441,71.715,144.8,33.14,41.753,758.84,0.23787,37.697,0.097201,vapor
1000.0,20.0,4.3558,0.22958,63.433,71.705,144.37,33.149,41.779,758.77,0.23782,37.702,0.097275,vapor
1000.0,21.0,4.5747,0.21859,63.425,71.695,143.96,33.159,41.805,758.69,0.23776,37.707,0.09735,vapor
1000.0,22.0,4.7938,0.2086,63.417,71.685,143.56,33.169,41.831,758.62,0.2377,37.711,0.097425,vapor
1000.0,23.0,5.013,0.19948,63.409,71.675,143.18,33.179,41.857,758.55,0.23765,37.716,0.0975,vapor
1000.0,24.0,5.2323,0.19112,63.402,71.665,142.82,33.189,41.883,758.47,0.23759,37.721,0.097575,vapor
1000.0,25.0,5.4517,0.18343,63.394,71.655,142.48,33.199,41.909,758.4,0.23753,37.726,0.097651,vapor
1000.0,26.0,5.6713,0.17633,63.386,71.645,142.14,33.209,41.935,758.33,0.23747,37.731,0.097726,vapor
1000.0,27.0,5.8909,0.16975,63.378,71.635,141.82,33.219,41.961,758.25,0.23741,37.736,0.097802,vapor
1000.0,28.0,6.1107,0.16365,63.37,71.625,141.51,33.228,41.987,758.18,0.23735,37.74,0.097877,vapor
1000.0,29.0,6.3306,0.15796,63.362,71.615,141.21,33.238,42.014,758.11,0.23729,37.745,0.097953,vapor
1000.0,30.0,6.5506,0.15266,63.355,71.605,140.92,33.248,42.04,758.03,0.23723,37.75,0.098029,vapor
1000.0,31.0,6.7707,0.1477,63.347,71.595,140.64,33.258,42.066,757.96,0.23718,37.755,0.098105,vapor
1000.0,32.0,6.9909,0.14304,63.339,71.585,140.37,33.268,42.092,757.89,0.23712,37.76,0.098181,vapor
1000.0,33.0,7.2112,0.13867,63.331,71.575,140.1,33.278,42.119,757.81,0.23705,37.765,0.098258,vapor
1000.0,34.0,7.4317,0.13456,63.323,71.565,139.85,33.288,42.145,757.74,0.23699,37.77,0.098334,vapor
1000.0,35.0,7.6522,0.13068,63.315,71.555,139.6,33.298,42.171,757.67,0.23693,37.775,0.098411,vapor
1000.0,36.0,7.8729,0.12702,63.308,71.545,139.36,33.308,42.198,757.59,0.23687,37.78,0.098487,vapor
1000.0,37.0,8.0937,0.12355,63.3,71.535,139.12,33.318,42.224,757.52,0.23681,37.785,0.098564,vapor
1000.0,38.0,8.3146,0.12027,63.292,71.525,138.89,33.327,42.251,757.45,0.23675,37.79,0.098641,vapor
1000.0,39.0,8.5356,0.11716,63.284,71.515,138.67,33.337,42.277,757.37,0.23669,37.796,0.098718,vapor
1000.0,40.0,8.7568,0.1142,63.276,71.505,138.45,33.347,42.304,757.3,0.23663,37.801,0.098796,vapor
1000.0,41.0,8.978,0.11138,63.268,71.495,138.24,33.357,42.33,757.23,0.23656,37.806,0.098873,vapor
1000.0,42.0,9.1994,0.1087,63.26,71.485,138.03,33.367,42.357,757.16,0.2365,37.811,0.09895,vapor
1000.0,43.0,9.4209,0.10615,63.252,71.475,137.82,33.377,42.383,757.08,0.23644,37.816,0.099028,vapor
1000.0,44.0,9.6425,0.10371,63.245,71.465,137.63,33.387,42.41,757.01,0.23637,37.821,0.099106,vapor
1000.0,45.0,9.8642,0.10138,63.237,71.455,137.43,33.397,42.437,756.94,0.23631,37.827,0.099183,vapor
1000.0,46.0,10.086,0.099147,63.229,71.445,137.24,33.407,42.463,756.87,0.23625,37.832,0.099261,vapor
1000.0,47.0,10.308,0.097012,63.221,71.435,137.05,33.417,42.49,756.79,0.23618,37.837,0.099339,vapor
1000.0,48.0,10.53,0.094966,63.213,71.425,136.87,33.427,42.517,756.72,0.23612,37.842,0.099418,vapor
1000.0,49.0,10.752,0.093004,63.205,71.415,136.69,33.437,42.544,756.65,0.23605,37.848,0.099496,vapor
1000.0,50.0,10.975,0.09112,63.197,71.405,136.52,33.447,42.571,756.57,0.23599,37.853,0.099575,vapor
1000.0,51.0,11.197,0.08931,63.189,71.395,136.34,33.457,42.597,756.5,0.23592,37.858,0.099653,vapor
1000.0,52.0,11.419,0.08757,63.181,71.385,136.17,33.467,42.624,756.43,0.23586,37.864,0.099732,vapor
1000.0,53.0,11.642,0.085895,63.173,71.375,136.01,33.476,42.651,756.36,0.23579,37.869,0.099811,vapor
1000.0,54.0,11.865,0.084282,63.166,71.365,135.84,33.486,42.678,756.29,0.23573,37.874,0.09989,vapor
1000.0,55.0,12.088,0.082728,63.158,71.355,135.68,33.496,42.705,756.21,0.23566,37.88,0.099969,vapor
1000.0,56.0,12.311,0.08123,63.15,71.345,135.53,33.506,42.732,756.14,0.2356,37.885,0.10005,vapor
1000.0,57.0,12.534,0.079784,63.142,71.335,135.37,33.516,42.759,756.07,0.23553,37.891,0.10013,vapor
1000.0,58.0,12.757,0.078387,63.134,71.324,135.22,33.526,42.786,756.0,0.23546,37.896,0.10021,vapor
1000.0,59.0,12.98,0.077039,63.126,71.314,135.07,33.536,42.814,755.92,0.23539,37.902,0.10029,vapor
1000.0,60.0,13.204,0.075735,63.118,71.304,134.92,33.546,42.841,755.85,0.23533,37.907,0.10037,vapor
1000.0,61.0,13.428,0.074474,63.11,71.294,134.77,33.556,42.868,755.78,0.23526,37.913,0.10045,vapor
1000.0,62.0,13.651,0.073253,63.102,71.284,134.63,33.566,42.895,755.71,0.23519,37.918,0.10053,vapor
1000.0,63.0,13.875,0.072072,63.094,71.274,134.49,33.576,42.922,755.64,0.23512,37.924,0.10061,vapor
1000.0,64.0,14.099,0.070927,63.086,71.264,134.35,33.586,42.95,755.57,0.23505,37.93,0.10069,vapor
1000.0,65.0,14.323,0.069817,63.078,71.254,134.22,33.596,42.977,755.49,0.23499,37.935,0.10077,vapor
1000.0,66.0,14.547,0.068741,63.07,71.244,134.08,33.606,43.004,755.42,0.23492,37.941,0.10085,vapor
1000.0,67.0,14.772,0.067698,63.062,71.234,133.95,33.616,43.032,755.35,0.23485,37.946,0.10093,vapor
1000.0,68.0,14.996,0.066684,63.054,71.224,133.82,33.626,43.059,755.28,0.23478,37.952,0.10101,vapor
1000.0,69.0,15.221,0.065701,63.046,71.213,133.69,33.636,43.086,755.21,0.23471,37.958,0.10109,vapor
1000.0,70.0,15.445,0.064745,63.039,71.203,133.56,33.646,43.114,755.14,0.23464,37.963,0.10117,vapor
1000.0,71.0,15.67,0.063816,63.031,71.193,133.43,33.656,43.141,755.06,0.23457,37.969,0.10125,vapor
1000.0,72.0,15.895,0.062913,63.023,71.183,133.31,33.666,43.169,754.99,0.2345,37.975,0.10133,vapor
1000.0,73.0,16.12,0.062035,63.015,71.173,133.19,33.676,43.197,754.92,0.23443,37.981,0.10142,vapor
1000.0,74.0,16.345,0.061181,63.007,71.163,133.07,33.686,43.224,754.85,0.23435,37.986,0.1015,vapor
1000.0,75.0,16.57,0.060349,62.999,71.153,132.95,33.696,43.252,754.78,0.23428,37.992,0.10158,vapor
1000.0,76.0,16.796,0.059539,62.991,71.143,132.83,33.706,43.279,754.71,0.23421,37.998,0.10166,vapor
1000.0,77.0,17.021,0.058751,62.983,71.132,132.71,33.716,43.307,754.64,0.23414,38.004,0.10174,vapor
1000.0,78.0,17.247,0.057982,62.975,71.122,132.6,33.726,43.335,754.57,0.23407,38.01,0.10182,vapor
1000.0,79.0,17.472,0.057233,62.967,71.112,132.48,33.736,43.363,754.5,0.23399,38.016,0.10191,vapor
1000.0,80.0,17.698,0.056503,62.959,71.102,132.37,33.746,43.39,754.43,0.23392,38.022,0.10199,vapor
1000.0,81.0,17.924,0.05579,62.951,71.092,132.26,33.756,43.418,754.35,0.23385,38.027,0.10207,vapor
1000.0,82.0,18.15,0.055095,62.943,71.082,132.15,33.766,43.446,754.28,0.23378,38.033,0.10215,vapor
1000.0,83.0,18.377,0.054417,62.935,71.072,132.04,33.776,43.474,754.21,0.2337,38.039,0.10224,vapor
1000.0,84.0,18.603,0.053755,62.927,71.061,131.93,33.786,43.502,754.14,0.23363,38.045,0.10232,vapor
1000.0,85.0,18.829,0.053109,62.919,71.051,131.82,33.796,43.53,754.07,0.23355,38.051,0.1024,vapor
1000.0,86.0,19.056,0.052477,62.911,71.041,131.72,33.806,43.558,754.0,0.23348,38.057,0.10249,vapor
1000.0,87.0,19.283,0.05186,62.903,71.031,131.62,33.816,43.586,753.93,0.23341,38.063,0.10257,vapor
1000.0,88.0,19.509,0.051257,62.895,71.021,131.51,33.826,43.614,753.86,0.23333,38.069,0.10265,vapor
1000.0,89.0,19.736,0.050668,62.887,71.011,131.41,33.836,43.642,753.79,0.23326,38.076,0.10274,vapor
1000.0,90.0,19.963,0.050092,62.879,71.0,131.31,33.846,43.67,753.72,0.23318,38.082,0.10282,vapor
1000.0,91.0,20.191,0.049528,62.871,70.99,131.21,33.857,43.698,753.65,0.2331,38.088,0.1029,vapor
1000.0,92.0,20.418,0.048977,62.863,70.98,131.11,33.867,43.726,753.58,0.23303,38.094,0.10299,vapor
1000.0,93.0,20.645,0.048437,62.855,70.97,131.01,33.877,43.754,753.51,0.23295,38.1,0.10307,vapor
1000.0,94.0,20.873,0.047909,62.846,70.96,130.92,33.887,43.783,753.44,0.23288,38.106,0.10316,vapor
1000.0,95.0,21.101,0.047392,62.838,70.949,130.82,33.897,43.811,753.37,0.2328,38.112,0.10324,vapor
1000.0,96.0,21.328,0.046886,62.83,70.939,130.72,33.907,43.839,753.3,0.23272,38.119,0.10333,vapor
1000.0,97.0,21.556,0.04639,62.822,70.929,130.63,33.917,43.867,753.23,0.23264,38.125,0.10341,vapor
1000.0,98.0,21.784,0.045905,62.814,70.919,130.54,33.927,43.896,753.16,0.23257,38.131,0.1035,vapor
1000.0,99.0,22.012,0.045429,62.806,70.909,130.44,33.937,43.924,753.09,0.23249,38.137,0.10358,vapor
